rooms,area,bathrooms,toilets,facades_number,number_floors,build_year,has_terrace,has_garden,has_garage,elevator,is_furnished,leased,running_water,primary_energy_consumption,postal_code,cadastral_income,has_swimming_pool,property_type_house,property_type_other,locality_antwerp,locality_braine-l-alleud,locality_brussels,locality_gent,locality_laken,locality_liege,locality_lier,locality_mons,locality_mouscron,locality_namur,locality_nivelles,locality_oostende,locality_other,locality_pont-a-celles,locality_roeselare,locality_seraing,locality_tournai,locality_tubize,locality_turnhout,locality_wavre,property_subtype_duplex,property_subtype_other,property_subtype_residence,property_subtype_studio,property_subtype_villa,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_Super equipped,y_true,y_pred_oof,loss
4.0,238.0,1.0,1.0,3.0,2.0,1981.0,1,1,1,0,0,0.0,1.0,520.0,8400,1591.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,435000.0,388478.503394277,46521.49660572299
2.0,126.0,1.0,2.0,3.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,232.0,3580,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,499000.0,391155.61729654897,107844.38270345103
3.0,137.0,1.0,2.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,232.0,7971,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,290000.0,293261.56571200426,3261.5657120042597
2.0,110.0,1.0,1.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,5060,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300000.0,307821.4833222842,7821.483322284184
3.0,200.0,1.0,2.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,189.0,7700,904.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,189000.0,300437.4686403538,111437.46864035382
1.0,71.0,1.0,1.0,2.0,4.0,1919.0,1,0,0,0,0,0.0,1.0,262.0,4800,472.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000.0,140110.9374835402,45110.93748354021
1.0,55.0,1.0,1.0,2.0,2.0,1931.0,1,1,0,0,0,0.0,1.0,255.0,2610,474.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,249500.0,229231.4521936721,20268.5478063279
2.0,81.0,1.0,2.0,2.0,4.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,1140,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,366200.0,354142.6662632325,12057.333736767527
1.0,71.0,1.0,1.0,3.0,3.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,3630,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,255340.0,242788.15341026676,12551.846589733235
2.0,108.0,1.0,1.0,3.0,2.0,2010.0,0,0,0,0,0,0.0,1.0,501.0,1480,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195000.0,201632.6349157711,6632.634915771108
3.0,127.0,1.0,1.0,3.0,3.0,1900.0,1,1,1,0,0,0.0,1.0,518.0,5336,468.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,225000.0,215385.83988468559,9614.160115314415
4.0,160.0,3.0,3.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,327.0,7012,853.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,185000.0,191502.738099177,6502.73809917699
6.0,301.0,3.0,3.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,237.0,4650,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,545000.0,524336.3701463762,20663.629853623803
3.0,260.0,1.0,3.0,2.0,3.0,1979.0,0,0,0,0,0,0.0,1.0,170.0,8800,1346.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,290000.0,324432.7359569859,34432.73595698591
7.0,540.0,5.0,1.0,4.0,1.0,1920.0,1,1,1,0,0,0.0,1.0,242.0,1930,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,799000.0,1151026.7894636958,352026.78946369584
3.0,184.0,1.0,2.0,4.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,232.0,9700,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,487926.0,480036.0289077977,7889.971092202293
3.0,107.0,1.0,1.0,3.0,4.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,9041,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,450000.0,414105.5477551614,35894.45224483858
2.0,77.0,1.0,1.0,4.0,5.0,2024.0,1,0,1,1,0,0.0,1.0,80.0,5000,803.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300000.0,274559.01414410013,25440.985855899868
1.0,60.0,1.0,1.0,3.0,5.0,2023.0,1,0,0,1,0,0.0,1.0,54.0,4100,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,181000.0,174667.33642148692,6332.663578513078
2.0,42.0,1.0,1.0,3.0,1.0,1874.0,1,0,0,0,0,0.0,1.0,573.0,4000,803.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,125000.0,85440.99261469494,39559.007385305056
3.0,187.0,2.0,2.0,4.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,7850,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,461300.0,432599.33807812125,28700.661921878753
2.0,93.0,1.0,1.0,2.0,4.0,2021.0,1,0,0,1,0,0.0,1.0,232.0,2018,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,299000.0,346836.85375295585,47836.85375295585
2.0,102.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,161.0,1850,1056.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,395000.0,368549.44965532015,26450.550344679854
2.0,103.0,1.0,1.0,4.0,1.0,2010.0,0,1,1,0,0,0.0,1.0,785.0,4400,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,75000.0,186611.24422411446,111611.24422411446
1.0,82.0,1.0,1.0,4.0,4.0,2023.0,1,0,1,1,0,0.0,1.0,93.0,1420,803.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,296000.0,307330.0591046742,11330.059104674205
3.0,134.0,1.0,1.0,4.0,3.0,1982.0,1,1,1,0,0,0.0,1.0,249.0,3630,931.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,389000.0,360943.78134339413,28056.218656605866
2.0,109.0,2.0,2.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,1300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,483000.0,487278.83381809964,4278.833818099636
4.0,194.0,3.0,3.0,2.0,3.0,2016.0,1,0,0,1,0,0.0,1.0,97.0,8800,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,581000.0,746101.8428136443,165101.84281364433
2.0,77.0,1.0,1.0,2.0,3.0,2008.0,0,0,0,1,0,0.0,1.0,200.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,287500.0,271089.4659507397,16410.534049260314
3.0,205.0,1.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,343.0,6060,1636.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,129900.0,234128.89169112872,104228.89169112872
10.0,746.0,4.0,4.0,3.0,3.0,1880.0,0,0,0,0,0,0.0,1.0,577.0,1020,1467.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,599000.0,901807.8297672828,302807.8297672828
3.0,200.0,1.0,2.0,3.0,3.0,2013.0,1,1,0,0,0,0.0,1.0,106.0,6730,856.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,430000.0,387131.77002455405,42868.22997544595
1.0,62.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,58.0,8500,790.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,265000.0,220302.42684172865,44697.57315827135
4.0,160.0,1.0,1.0,2.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,316.0,1000,803.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,308000.0,566610.7476257698,258610.7476257698
2.0,152.0,1.0,1.0,3.0,2.0,1940.0,1,1,1,0,0,0.0,1.0,582.0,6200,446.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,139999.0,162499.69964400373,22500.699644003733
2.0,94.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,32.0,7000,803.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,245471.0,289697.28574786254,44226.28574786254
1.0,43.0,1.0,1.0,2.0,3.0,1970.0,1,0,0,0,1,0.0,1.0,635.0,1000,726.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,159000.0,231090.42355586385,72090.42355586385
5.0,173.0,2.0,3.0,3.0,3.0,1918.0,1,1,0,0,0,0.0,1.0,419.0,4431,852.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,249999.0,241111.9564001287,8887.043599871307
3.0,117.0,1.0,2.0,3.0,2.0,2023.0,1,1,1,0,0,0.0,1.0,232.0,2018,803.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,490000.0,468183.7194514407,21816.280548559327
4.0,171.0,2.0,3.0,2.0,2.0,1956.0,1,1,1,0,0,0.0,1.0,375.0,1180,1165.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,495000.0,612443.1062499683,117443.10624996829
4.0,320.0,2.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,253.0,1000,803.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1050000.0,1372999.627582725,322999.6275827249
2.0,75.0,1.0,1.0,3.0,3.0,1900.0,1,1,1,0,0,0.0,1.0,549.0,5060,493.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,190000.0,176521.0826481603,13478.917351839686
3.0,164.0,3.0,2.0,2.0,8.0,1970.0,1,0,0,1,0,0.0,1.0,130.0,2018,1405.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,499000.0,543704.2756774758,44704.275677475845
2.0,90.0,1.0,1.0,3.0,3.0,1968.0,1,0,0,1,0,0.0,1.0,161.0,8300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,495000.0,699714.9793372722,204714.97933727223
1.0,71.0,1.0,1.0,2.0,1.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,3630,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,255340.0,229340.0233490891,25999.97665091089
6.0,365.0,3.0,3.0,4.0,2.0,1919.0,1,1,1,0,0,0.0,1.0,252.0,4560,1514.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,699000.0,850725.1046051527,151725.10460515274
3.0,100.0,1.0,2.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,255.0,1800,693.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,299000.0,258304.2658453986,40695.73415460141
1.0,59.0,1.0,1.0,3.0,4.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,2300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,202000.0,202474.79387193883,474.79387193883304
4.0,240.0,3.0,1.0,2.0,4.0,2010.0,1,0,0,0,0,0.0,1.0,330.0,6530,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,199000.0,221624.30747452064,22624.30747452064
1.0,70.0,1.0,1.0,2.0,2.0,1918.0,0,0,0,0,0,1.0,1.0,291.0,4560,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,129000.0,104925.87006662748,24074.12993337252
4.0,187.0,1.0,1.0,3.0,2.0,2010.0,1,1,1,0,0,0.0,1.0,239.0,2660,810.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,475000.0,480234.4004470843,5234.400447084277
3.0,120.0,1.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,297.0,6180,541.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,195000.0,159786.54724641982,35213.452753580175
3.0,96.0,1.0,1.0,3.0,2.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,4920,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,305000.0,308378.313271886,3378.313271886029
3.0,178.0,1.0,2.0,2.0,3.0,2017.0,1,0,0,0,0,0.0,1.0,113.0,4600,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,395000.0,368569.71683349466,26430.283166505338
3.0,212.0,1.0,1.0,4.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,341.0,6464,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,228000.0,286113.42993334285,58113.42993334285
3.0,135.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,499.0,7340,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150000.0,173813.4660849086,23813.466084908607
1.0,50.0,1.0,1.0,2.0,4.0,2001.0,0,0,0,1,0,0.0,1.0,118.0,9400,840.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155000.0,158698.75755478573,3698.757554785727
2.0,92.0,1.0,1.0,2.0,3.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,3550,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,229000.0,303108.89295986795,74108.89295986795
